-1 1:12.000000 2:191.000000 3:100.908431 4:0.205235 5:6.692134 6:4.718504 7:5.770516 8:4.878446 9:6.673579 10:6.001279 11:4.137576 12:2.719288 13:5.413969 14:1.569497 15:1.563173 16:1.523480 17:1.561874 18:0.056237 19:4.514656 20:47713.803605 21:0.939664
1 1:17.000000 2:244.000000 3:97.312423 4:0.202576 5:6.121517 6:2.585228 7:2.777459 8:5.368731 9:7.629178 10:4.691406 11:5.670323 12:4.921740 13:5.170288 14:1.534014 15:1.448599 16:0.469475 17:1.260301 18:1.411817 19:4.929808 20:34991.279035 21:0.926944
1 1:18.000000 2:215.000000 3:76.098996 4:0.086860 5:6.676062 6:5.359650 7:5.302843 8:4.887430 9:6.311241 10:3.809261 11:3.871187 12:4.336120 13:6.331526 14:1.319133 15:1.558648 16:0.544333 17:1.331282 18:1.265978 19:4.223147 20:2786.322945 21:0.922782
-1 1:17.000000 2:202.000000 3:140.458460 4:0.198976 5:6.075675 6:5.783026 7:5.190352 8:4.140312 9:6.042456 10:4.630948 11:5.311842 12:5.182076 13:5.613503 14:1.532763 15:1.569746 16:0.572199 17:1.531713 18:1.037681 19:3.906433 20:93328.077092 21:0.894959
1 1:18.000000 2:195.000000 3:153.143870 4:0.181925 5:5.934006 6:4.642277 7:5.475618 8:5.631194 9:7.388036 10:2.196535 11:3.668029 12:4.862330 13:6.946792 14:1.493698 15:1.569583 16:0.986783 17:1.494911 18:0.659899 19:3.760279 20:113521.293213 21:0.860584
1 1:15.000000 2:253.000000 3:125.323748 4:0.090567 5:8.138831 6:3.987606 7:4.372921 8:3.671339 9:3.529490 10:3.303659 11:4.057909 12:5.898657 13:8.037835 14:1.310807 15:1.533439 16:0.802963 17:1.273450 18:1.065180 19:5.283547 20:37605.988682 21:0.957529
1 1:17.000000 2:254.000000 3:107.847225 4:0.166517 5:6.553025 6:4.955989 7:4.918444 8:5.450127 9:6.443147 10:5.190807 11:2.805942 12:3.273565 13:6.534984 14:1.406113 15:1.564910 16:1.176678 17:1.412000 18:0.552915 19:4.348679 20:4138.971081 21:0.934622
1 1:12.000000 2:253.000000 3:166.874517 4:0.180287 5:5.725177 6:4.776420 7:4.630471 8:5.058863 9:7.551334 10:4.104912 11:2.614188 12:4.633706 13:5.920530 14:1.554749 15:1.562212 16:1.541190 17:1.563334 18:0.037070 19:4.267858 20:141332.087938 21:0.875458
1 1:18.000000 2:224.000000 3:147.381873 4:0.126671 5:4.915591 6:3.768340 7:3.643710 8:5.042888 9:7.648599 10:5.940360 11:3.311205 12:3.354713 13:5.660926 14:1.558555 15:1.564523 16:1.338216 17:1.552282 18:0.251095 19:4.374984 20:64176.304315 21:0.932793
-1 1:12.000000 2:195.000000 3:115.864161 4:0.095884 5:6.100222 6:5.984383 7:6.701434 8:5.442690 9:4.176057 10:3.568198 11:5.530434 12:4.308340 13:4.561821 14:0.985718 15:1.568841 16:1.323329 17:0.987673 18:0.830591 19:4.401707 20:68858.322295 21:0.936239
-1 1:17.000000 2:248.000000 3:113.466777 4:0.136330 5:5.326054 6:4.989451 7:5.315194 8:6.401120 9:7.596331 10:4.542192 11:3.422856 12:4.011381 13:5.724758 14:1.561236 15:1.567615 16:0.869182 17:1.558054 18:0.714356 19:5.412862 20:15401.104902 21:0.965626
1 1:17.000000 2:238.000000 3:101.462186 4:0.221622 5:5.448773 6:4.466144 7:4.820342 8:4.125206 9:5.862424 10:5.170761 11:3.443964 12:4.510387 13:7.685740 14:1.517651 15:1.552705 16:0.964109 17:1.499560 18:0.677924 19:4.679974 20:8806.469818 21:0.948022
1 1:15.000000 2:235.000000 3:86.559844 4:0.145810 5:7.513529 6:5.031176 7:3.926845 8:3.630703 9:3.593560 10:2.821983 11:6.821206 12:4.515542 13:7.054612 14:1.346751 15:1.566546 16:0.900380 17:1.351001 18:0.890212 19:4.006371 20:35513.535789 21:0.878665
1 1:16.000000 2:184.000000 3:55.577861 4:0.141134 5:7.043458 6:4.441582 7:5.355949 8:4.821500 9:6.383973 10:4.743850 11:3.518632 12:5.451154 13:6.417187 14:1.396577 15:1.561320 16:0.820533 17:1.387101 18:0.933958 19:3.805137 20:8072.036039 21:0.879625
1 1:15.000000 2:224.000000 3:105.878799 4:0.155113 5:8.308094 6:6.358782 7:4.728733 8:4.627238 9:3.690765 10:3.592873 11:4.566174 12:4.482478 13:6.786561 14:1.293885 15:1.444834 16:0.596905 17:1.376766 18:1.167922 19:4.965605 20:24142.206528 21:0.952353
1 1:17.000000 2:228.000000 3:152.589208 4:0.194837 5:8.396971 6:4.950223 7:4.698125 8:3.330250 9:4.162568 10:1.383806 11:4.477500 12:4.360364 13:8.113103 14:1.347438 15:1.565930 16:0.892368 17:1.352304 18:0.896921 19:3.900089 20:139810.363169 21:0.846825
1 1:17.000000 2:172.000000 3:118.578151 4:0.224932 5:5.658686 6:4.720526 7:4.905219 8:4.567748 9:6.165816 10:5.204587 11:4.912501 12:3.855919 13:6.236123 14:1.523201 15:1.552526 16:1.112717 17:1.504931 18:0.523945 19:4.153345 20:54487.818589 21:0.925622
1 1:18.000000 2:168.000000 3:93.089644 4:0.194291 5:6.714959 6:3.385887 7:3.197429 8:4.222288 9:7.287449 10:4.420453 11:3.388293 12:5.610885 13:7.693705 14:1.564619 15:1.541569 16:1.131298 17:1.535391 18:0.474903 19:3.683038 20:28353.305283 21:0.902736
1 1:10.000000 2:236.000000 3:114.817572 4:0.139686 5:9.909285 6:5.437164 7:2.571017 8:2.903840 9:2.748242 10:2.285884 11:3.015148 12:3.842958 13:9.109052 14:1.340364 15:1.513701 16:0.963784 17:1.397459 18:0.780350 19:5.757218 20:62808.963927 21:0.972027
1 1:16.000000 2:207.000000 3:118.051680 4:0.186085 5:4.480470 6:2.858162 7:4.226608 8:4.067267 9:8.110761 10:4.947823 11:6.239217 12:4.771416 13:4.727492 14:1.556545 15:1.562478 16:1.539884 17:1.564863 18:0.024982 19:4.174076 20:63646.318189 21:0.918004
-1 1:16.000000 2:240.000000 3:162.618159 4:0.175368 5:7.711081 6:3.770210 7:2.044945 8:4.144383 9:6.475859 10:4.336748 11:2.170814 12:3.303758 13:8.161330 14:1.558587 15:1.563840 16:1.474595 17:1.565543 18:0.090949 19:4.909155 20:27394.367488 21:0.950988
1 1:18.000000 2:174.000000 3:89.138240 4:0.167747 5:4.806411 6:4.497607 7:5.010399 8:3.669772 9:5.805543 10:7.088766 11:5.069877 12:5.947323 13:5.997563 14:1.496211 15:1.561827 16:0.491448 17:1.487241 18:1.162903 19:3.905678 20:36699.838399 21:0.912998
-1 1:15.000000 2:168.000000 3:114.954033 4:0.128348 5:5.552294 6:5.197990 7:4.824369 8:3.704197 9:6.484973 10:3.618904 11:6.484627 12:5.870431 13:5.870470 14:1.513644 15:1.552214 16:0.695615 17:1.495061 18:0.950916 19:3.775406 20:58129.405555 21:0.902311
-1 1:17.000000 2:254.000000 3:134.166605 4:0.220931 5:6.334519 6:5.578710 7:4.058398 8:5.589016 9:6.374235 10:4.114003 11:3.860841 12:4.032667 13:6.550976 14:1.170166 15:1.503204 16:0.959288 17:1.102574 18:1.079730 19:4.968226 20:9470.373515 21:0.954199
-1 1:18.000000 2:214.000000 3:142.320698 4:0.160721 5:5.347792 6:3.436827 7:2.511413 8:5.297314 9:8.020895 10:6.266839 11:5.014973 12:3.135521 13:5.304439 14:1.546734 15:1.556579 16:1.400093 17:1.560951 18:0.160858 19:4.310058 20:72371.583485 21:0.936536
1 1:17.000000 2:254.000000 3:109.586201 4:0.155960 5:6.166652 6:4.490304 7:3.276630 8:2.522204 9:6.678583 10:5.770462 11:4.977180 12:4.947250 13:7.568182 14:1.210993 15:1.566081 16:0.914612 17:1.215709 18:1.011272 19:4.332790 20:5365.656067 21:0.933330
1 1:16.000000 2:254.000000 3:89.631532 4:0.174563 5:6.678580 6:3.548387 7:2.855044 8:3.937566 9:7.548858 10:4.311719 11:4.518752 12:4.711619 13:7.040403 14:1.562929 15:1.565116 16:1.236302 17:1.568608 18:0.332307 19:5.795452 20:22911.433919 21:0.973364
-1 1:9.000000 2:238.000000 3:133.116810 4:0.152523 5:7.474006 6:4.106053 7:4.783093 8:3.952658 9:5.349100 10:4.732737 11:4.276901 12:5.055952 13:7.109652 14:1.570379 15:1.554886 16:1.542320 17:1.555303 18:0.043968 19:4.698541 20:96065.432889 21:0.943148
-1 1:16.000000 2:205.000000 3:83.096644 4:0.194508 5:7.014630 6:4.482738 7:4.093588 8:4.640184 9:4.667124 10:4.421723 11:5.218345 12:6.080540 13:6.598698 14:1.430452 15:1.561490 16:1.098372 17:0.622076 18:1.421145 19:3.969849 20:27957.743505 21:0.904506
-1 1:19.000000 2:206.000000 3:67.155108 4:0.105060 5:6.021118 6:4.478416 7:3.081711 8:3.717984 9:7.226333 10:4.893625 11:4.510394 12:4.474655 13:6.355127 14:1.564733 15:1.564746 16:0.560497 17:1.558682 18:1.022413 19:3.850894 20:5394.048353 21:0.899931
1 1:9.000000 2:109.000000 3:87.868529 4:0.184360 5:6.619602 6:3.764993 7:3.980996 8:6.110016 9:6.969922 10:4.428468 11:2.579910 12:2.566427 13:6.634373 14:1.537740 15:1.552456 16:1.565878 17:1.556080 18:0.009790 19:2.592434 20:33066.430593 21:0.746815
1 1:18.000000 2:240.000000 3:95.146757 4:0.203501 5:7.180210 6:4.771043 7:2.904817 8:3.496526 9:4.968642 10:5.046764 11:6.373983 12:5.209462 13:6.168402 14:1.362836 15:1.557436 16:0.829728 17:1.376197 18:0.935668 19:3.849440 20:39859.489940 21:0.896459
1 1:14.000000 2:197.000000 3:130.161174 4:0.204822 5:4.990270 6:3.591509 7:4.468017 8:5.355669 9:5.765402 10:6.004669 11:5.435044 12:5.797147 13:4.919522 14:1.566934 15:1.566863 16:1.519756 17:1.570725 18:0.051112 19:4.159449 20:75533.668225 21:0.924892
-1 1:17.000000 2:198.000000 3:71.734257 4:0.120478 5:6.847255 6:4.450438 7:4.983215 8:4.240947 9:5.683996 10:5.787449 11:4.765230 12:3.798487 13:6.194736 14:1.508924 15:1.561603 16:0.521617 17:1.518117 18:1.101858 19:3.927360 20:34963.819309 21:0.896423
1 1:17.000000 2:251.000000 3:116.675379 4:0.173087 5:6.680427 6:4.886663 7:3.223800 8:4.799763 9:6.655675 10:4.458262 11:3.688563 12:4.037429 13:6.376342 14:1.566805 15:1.553516 16:1.095878 17:1.549525 18:0.496190 19:4.923759 20:9804.894505 21:0.954513
1 1:16.000000 2:238.000000 3:156.481181 4:0.194949 5:5.646130 6:5.008942 7:4.476834 8:4.302862 9:6.104694 10:4.524709 11:3.927221 12:5.626812 13:6.913427 14:1.480486 15:1.565886 16:1.107815 17:1.475575 18:0.558203 19:5.058548 20:36549.266540 21:0.957760
-1 1:16.000000 2:175.000000 3:105.916669 4:0.144013 5:5.172876 6:2.358779 7:3.677829 8:5.223227 9:7.850099 10:5.495626 11:5.686181 12:5.210165 13:5.424843 14:1.566461 15:1.543703 16:0.845743 17:1.539368 18:0.756482 19:4.382440 20:40385.947428 21:0.940125
1 1:18.000000 2:251.000000 3:82.724763 4:0.118251 5:4.559748 6:4.855559 7:7.339980 8:5.017919 9:5.981989 10:5.487626 11:5.280181 12:4.418023 13:5.178988 14:1.325048 15:1.549574 16:0.905723 17:1.303826 18:0.932045 19:4.237398 20:3114.877204 21:0.926076
-1 1:17.000000 2:220.000000 3:105.106461 4:0.109911 5:6.418102 6:6.114669 7:4.885708 8:3.711999 9:4.471178 10:3.891639 11:5.290036 12:5.388401 13:6.563435 14:1.274892 15:1.482001 16:0.686741 17:1.268755 18:1.186097 19:4.939792 20:22691.329886 21:0.951901
-1 1:18.000000 2:181.000000 3:110.206289 4:0.160414 5:7.891704 6:7.161149 7:5.754416 8:3.012785 9:2.366234 10:3.112239 11:4.199414 12:4.130714 13:7.340086 14:1.085240 15:1.537523 16:1.566563 17:1.051967 18:0.523064 19:4.063531 20:51174.363294 21:0.922457
-1 1:17.000000 2:189.000000 3:105.973056 4:0.165643 5:7.861003 6:5.787862 7:5.636893 8:4.040735 9:3.559462 10:1.939989 11:4.648687 12:4.767439 13:6.950458 14:0.962380 15:1.529513 16:1.336073 17:0.921097 18:0.884423 19:3.624603 20:54283.371550 21:0.878678
1 1:14.000000 2:224.000000 3:132.345520 4:0.215564 5:6.437955 6:4.668509 7:4.808700 8:4.566066 9:7.064548 10:4.014453 11:6.112577 12:3.552642 13:4.997547 14:1.570538 15:1.561750 16:1.024965 17:1.561492 18:0.555136 19:4.528664 20:98036.649500 21:0.924480
-1 1:16.000000 2:242.000000 3:139.764711 4:0.211420 5:5.274099 6:3.265042 7:3.667329 8:5.050289 9:8.433887 10:5.918516 11:4.896457 12:5.151321 13:5.467723 14:1.566384 15:1.567964 16:1.525635 17:1.569216 18:0.046740 19:6.156187 20:40377.886567 21:0.976838
1 1:17.000000 2:201.000000 3:119.317652 4:0.234502 5:6.479015 6:3.321347 7:4.225865 8:4.911097 9:7.849999 10:6.010562 11:3.976355 12:2.096881 13:6.835449 14:1.565322 15:1.555146 16:1.276412 17:1.549672 18:0.315509 19:4.623601 20:97019.348601 21:0.939690
1 1:18.000000 2:218.000000 3:87.217637 4:0.187706 5:5.931617 6:4.850352 7:5.963434 8:5.415280 9:6.377516 10:5.190606 11:3.682416 12:3.507090 13:6.237165 14:1.530553 15:1.553949 16:1.203375 17:1.513706 18:0.424511 19:4.855665 20:10878.633046 21:0.950700
1 1:19.000000 2:235.000000 3:138.242662 4:0.201488 5:5.049744 6:4.270522 7:3.311281 8:4.112523 9:6.111205 10:5.500824 11:4.697099 12:5.818603 13:7.392541 14:1.461249 15:1.569702 16:0.922268 17:1.460155 18:0.759170 19:4.491933 20:40815.638354 21:0.938364
1 1:16.000000 2:253.000000 3:94.289187 4:0.183764 5:6.400375 6:4.788328 7:2.832446 8:5.529732 9:6.859022 10:3.759770 11:4.213769 12:3.464391 13:5.607996 14:1.567357 15:1.568378 16:1.510602 17:1.569775 18:0.059172 19:5.078712 20:14315.718819 21:0.927105
1 1:18.000000 2:253.000000 3:150.436772 4:0.226505 5:4.707492 6:4.899519 7:5.159698 8:5.266431 9:8.525432 10:4.735352 11:3.961102 12:3.518435 13:4.936136 14:1.549354 15:1.560056 16:1.545788 17:1.560094 18:0.035713 19:4.683421 20:62121.277493 21:0.927206
1 1:17.000000 2:250.000000 3:162.895922 4:0.164014 5:6.435254 6:5.830858 7:3.758736 8:2.477880 9:3.967918 10:4.145462 11:5.829498 12:6.019377 13:6.681288 14:1.343709 15:1.569560 16:0.741367 17:1.344945 18:1.055281 19:4.615538 20:105343.700477 21:0.933159
-1 1:12.000000 2:211.000000 3:146.911834 4:0.173083 5:5.795621 6:4.191041 7:6.528444 8:3.843084 9:6.606152 10:4.731282 11:5.662280 12:4.405146 13:4.999379 14:1.544265 15:1.498723 16:0.619085 17:1.472192 18:1.050316 19:4.145257 20:113477.353142 21:0.898867
1 1:10.000000 2:230.000000 3:88.584936 4:0.231193 5:6.887423 6:5.662305 7:3.589118 8:3.125763 9:3.297578 10:5.890583 11:6.031515 12:4.906490 13:6.997372 14:1.398196 15:1.567686 16:0.800198 17:1.401307 18:0.940088 19:3.549444 20:38653.151953 21:0.839189
1 1:18.000000 2:225.000000 3:174.238574 4:0.213977 5:8.206979 6:4.511033 7:4.360890 8:1.902590 9:5.266268 10:4.624385 11:4.088183 12:5.291730 13:7.502430 14:1.377369 15:1.569345 16:0.846075 17:1.375918 18:0.919600 19:4.084563 20:107209.983369 21:0.906292
1 1:17.000000 2:216.000000 3:133.194377 4:0.222458 5:7.252190 6:4.638374 7:5.101000 8:4.329980 9:5.235848 10:2.884988 11:3.148097 12:4.847522 13:7.331353 14:1.480635 15:1.567548 16:0.717836 17:1.483884 18:0.939872 19:4.157314 20:76877.258149 21:0.913440
1 1:17.000000 2:253.000000 3:93.298286 4:0.169145 5:7.246489 6:2.676919 7:4.055957 8:4.265841 9:6.680173 10:3.935636 11:3.736912 12:3.734532 13:6.971543 14:1.567496 15:1.568389 16:1.502166 17:1.569904 18:0.067738 19:4.805541 20:11001.133775 21:0.927851
1 1:18.000000 2:194.000000 3:89.375785 4:0.193196 5:6.308565 6:5.305653 7:4.881711 8:3.875702 9:6.730063 10:4.572122 11:3.997013 12:5.482987 13:5.399360 14:1.551012 15:1.547931 16:1.435410 17:1.567715 18:0.138468 19:4.548071 20:11301.384401 21:0.936522
1 1:18.000000 2:227.000000 3:111.674175 4:0.177921 5:8.589310 6:6.523639 7:4.082645 8:2.903833 9:3.853542 10:1.223428 11:3.591138 12:5.249208 13:8.126654 14:1.220529 15:1.560176 16:0.821076 17:1.089368 18:1.231149 19:4.379302 20:74455.968455 21:0.925470
1 1:17.000000 2:254.000000 3:134.508823 4:0.161597 5:4.820231 6:3.658482 7:5.095403 8:5.015948 9:8.175670 10:4.198499 11:4.216533 12:3.407292 13:4.843599 14:1.564192 15:1.562054 16:1.438950 17:1.568658 18:0.129708 19:4.916784 20:80535.021299 21:0.947065
1 1:14.000000 2:252.000000 3:93.882133 4:0.188602 5:6.544817 6:3.980515 7:4.050090 8:4.401285 9:6.561595 10:4.458247 11:3.563131 12:3.497588 13:7.167238 14:1.567876 15:1.567700 16:1.488035 17:1.570620 18:0.082937 19:5.031802 20:10912.196174 21:0.928626
1 1:17.000000 2:220.000000 3:106.993530 4:0.151225 5:8.391469 6:4.981280 7:4.477124 8:3.517227 9:4.158316 10:1.896312 11:3.276950 12:6.409203 13:7.406272 14:1.142981 15:1.563584 16:0.868349 17:1.123051 18:1.150193 19:4.543313 20:51072.931715 21:0.944532
-1 1:15.000000 2:220.000000 3:177.808236 4:0.163205 5:6.854131 6:4.093185 7:4.285349 8:3.221586 9:6.706076 10:4.830573 11:4.302863 12:4.974238 13:7.453021 14:1.515196 15:1.549855 16:0.678301 17:1.536137 18:0.927154 19:3.948917 20:183262.197743 21:0.872586
1 1:16.000000 2:247.000000 3:153.930110 4:0.216480 5:4.673240 6:5.505850 7:4.896471 8:5.436273 9:8.051029 10:4.331834 11:4.243883 12:4.196955 13:4.233282 14:1.558192 15:1.566406 16:1.517573 17:1.562582 18:0.061437 19:4.372041 20:101989.364383 21:0.924016
-1 1:18.000000 2:199.000000 3:154.436596 4:0.234327 5:6.573444 6:7.078137 7:5.209539 8:5.157098 9:5.654908 10:5.187408 11:4.191327 12:3.690043 13:5.985390 14:1.560768 15:1.553109 16:1.543081 17:1.562358 18:0.036151 19:3.744102 20:95785.169304 21:0.882920
-1 1:16.000000 2:240.000000 3:134.547987 4:0.213093 5:6.271004 6:4.040792 7:4.461945 8:3.414173 9:6.350670 10:4.863525 11:5.617911 12:2.864757 13:6.334851 14:1.565448 15:1.553445 16:0.889069 17:1.548096 18:0.704427 19:4.189373 20:97959.220837 21:0.908511
1 1:18.000000 2:220.000000 3:159.706732 4:0.217113 5:5.824919 6:3.267126 7:5.547700 8:5.135055 9:7.399033 10:5.234444 11:4.512887 12:4.912531 13:5.547234 14:1.476733 15:1.559368 16:0.926145 17:1.465305 18:0.750143 19:4.356612 20:87934.071190 21:0.920837
1 1:17.000000 2:126.000000 3:59.251642 4:0.213449 5:7.672330 6:2.676225 7:4.490580 8:4.013526 9:5.408153 10:4.888790 11:4.650477 12:1.683965 13:7.375310 14:1.553494 15:1.541419 16:1.109990 17:1.524117 18:0.507487 19:2.978676 20:17860.939097 21:0.826277
1 1:15.000000 2:205.000000 3:106.385031 4:0.209316 5:6.324020 6:4.934468 7:5.070324 8:3.616331 9:5.233303 10:4.708500 11:5.243240 12:5.608828 13:6.691053 14:1.517588 15:1.545757 16:0.959469 17:1.492549 18:0.689575 19:3.987382 20:51047.281432 21:0.903264
1 1:17.000000 2:222.000000 3:118.911382 4:0.175625 5:6.370395 6:4.493769 7:4.799018 8:3.418556 9:4.211199 10:3.838306 11:5.156216 12:5.618539 13:7.549408 14:1.387710 15:1.564321 16:0.419476 17:1.340883 18:1.381234 19:4.756011 20:80739.905826 21:0.946667
1 1:16.000000 2:238.000000 3:144.681133 4:0.198859 5:7.814182 6:4.934054 7:4.772065 8:2.459463 9:3.757698 10:3.637701 11:4.230954 12:5.315287 13:7.947161 14:1.395138 15:1.567199 16:0.983224 17:1.398736 18:0.759633 19:4.222410 20:105115.193521 21:0.922774
-1 1:13.000000 2:109.000000 3:115.909800 4:0.186290 5:6.855140 6:5.716657 7:5.254198 8:4.438831 9:4.948071 10:3.796610 11:4.066093 12:4.479816 13:6.503128 14:1.486799 15:1.557117 16:0.796198 17:1.473119 18:0.872276 19:3.242664 20:57896.202053 21:0.821540
1 1:15.000000 2:217.000000 3:106.112482 4:0.184855 5:6.060950 6:4.987338 7:5.203872 8:2.694964 9:5.701575 10:2.921371 11:4.633853 12:6.630164 13:6.720880 14:1.467624 15:1.539497 16:0.294619 17:1.410649 18:1.436324 19:3.719655 20:53627.495765 21:0.876023
1 1:17.000000 2:238.000000 3:134.402724 4:0.154038 5:7.433024 6:5.449716 7:4.499580 8:3.492113 9:4.188838 10:2.898000 11:3.794774 12:6.394486 13:8.481696 14:1.218029 15:1.538456 16:0.735281 17:1.155943 18:1.250369 19:4.738006 20:78279.022605 21:0.952604
1 1:14.000000 2:190.000000 3:115.449539 4:0.210831 5:6.601876 6:3.347361 7:5.151728 8:3.960077 9:5.979213 10:3.604645 11:4.921539 12:4.942201 13:7.362979 14:1.479770 15:1.563879 16:1.141799 17:1.472853 18:0.526941 19:3.820493 20:56187.191434 21:0.890668
1 1:17.000000 2:152.000000 3:68.012519 4:0.165706 5:6.233587 6:4.303288 7:4.808324 8:3.721348 9:5.421518 10:5.846147 11:6.051021 12:3.766307 13:5.787418 14:1.553461 15:1.559781 16:1.506986 17:1.564477 18:0.057490 19:3.956237 20:15573.910170 21:0.899827
-1 1:14.000000 2:231.000000 3:78.761894 4:0.234373 5:4.182708 6:4.030755 7:3.616711 8:4.923306 9:6.312747 10:6.613919 11:5.101084 12:5.659846 13:5.851026 14:1.560067 15:1.563840 16:0.047136 17:1.567023 18:1.519889 19:5.478112 20:30925.155059 21:0.958527
1 1:14.000000 2:254.000000 3:93.584488 4:0.183738 5:6.490559 6:4.572828 7:2.943942 8:5.586022 9:6.797318 10:3.720878 11:4.364114 12:3.382975 13:5.619027 14:1.567148 15:1.568293 16:1.511011 17:1.569651 18:0.058639 19:4.877519 20:11374.365537 21:0.915252
-1 1:18.000000 2:238.000000 3:121.380852 4:0.187467 5:6.157314 6:4.131667 7:5.934468 8:5.387836 9:6.223816 10:4.098346 11:4.164799 12:4.441691 13:6.047648 14:1.532734 15:1.558589 16:0.778862 17:1.520527 18:0.842204 19:4.835489 20:61157.326876 21:0.952087
1 1:16.000000 2:250.000000 3:113.097051 4:0.209753 5:4.352548 6:3.135217 7:3.642772 8:5.951444 9:8.851032 10:5.156895 11:5.112000 12:4.895475 13:4.787104 14:1.561289 15:1.557707 16:1.461046 17:1.567214 18:0.113333 19:4.693436 20:2949.858056 21:0.945347
1 1:19.000000 2:254.000000 3:135.292082 4:0.211637 5:7.970956 6:5.438967 7:4.460621 8:3.792277 9:4.792233 10:2.313294 11:4.045660 12:4.657601 13:6.957202 14:1.399343 15:1.563476 16:0.711703 17:1.406664 18:1.023226 19:4.322189 20:85551.893304 21:0.932795
1 1:17.000000 2:227.000000 3:136.397143 4:0.210113 5:6.575380 6:5.180565 7:4.772817 8:4.940968 9:6.592222 10:3.370040 11:4.757838 12:5.873455 13:5.750069 14:1.469370 15:1.554362 16:0.905212 17:1.452935 18:0.783445 19:3.772598 20:96614.078178 21:0.900472
1 1:18.000000 2:218.000000 3:169.874783 4:0.205923 5:5.660689 6:3.466882 7:5.110270 8:5.673935 9:7.856292 10:4.820026 11:4.618701 12:3.339932 13:5.336506 14:1.564249 15:1.559182 16:1.518440 17:1.565729 18:0.047290 19:4.222509 20:106333.643053 21:0.926359
-1 1:10.000000 2:242.000000 3:163.894820 4:0.165027 5:7.333405 6:3.108113 7:2.327920 8:3.486872 9:5.376420 10:3.274964 11:3.374920 12:5.175085 13:7.645310 14:1.552988 15:1.567133 16:1.549324 17:1.564844 18:0.015522 19:4.005703 20:132466.936822 21:0.899500
1 1:19.000000 2:191.000000 3:114.516530 4:0.179731 5:6.643801 6:5.198774 7:5.142926 8:5.583557 9:5.615472 10:3.523890 11:4.854989 12:4.770738 13:6.051295 14:1.425490 15:1.569325 16:1.095348 17:1.424019 18:0.622226 19:4.082315 20:57344.293054 21:0.930156
-1 1:17.000000 2:187.000000 3:84.331023 4:0.172935 5:5.920999 6:2.958116 7:4.559377 8:4.006902 9:7.131928 10:5.145997 11:3.770655 12:4.928483 13:6.290630 14:1.554954 15:1.563729 16:1.547886 17:1.564286 18:0.016396 19:4.175679 20:18972.790851 21:0.917068
-1 1:18.000000 2:125.000000 3:73.021282 4:0.204883 5:6.399693 6:2.738665 7:3.480153 8:3.831924 9:6.392688 10:3.584545 11:4.215616 12:4.452862 13:7.135279 14:1.553862 15:1.567514 16:1.416368 17:1.557144 18:0.168081 19:3.403817 20:18408.523564 21:0.889652
1 1:16.000000 2:233.000000 3:121.953906 4:0.227709 5:5.304246 6:4.381748 7:4.978055 8:4.970177 9:5.249674 10:3.908282 11:5.400488 12:4.416094 13:6.340576 14:1.568972 15:1.570600 16:1.559319 17:1.569168 18:0.013107 19:5.857572 20:55433.564442 21:0.975868
1 1:17.000000 2:154.000000 3:103.856330 4:0.181685 5:6.922849 6:6.141411 7:3.586077 8:1.703580 9:3.637924 10:3.866025 11:4.560957 12:5.473680 13:8.168774 14:1.258443 15:1.541380 16:0.787283 17:1.229027 18:1.125283 19:3.685044 20:48962.744071 21:0.889108
-1 1:9.000000 2:201.000000 3:120.697110 4:0.192485 5:5.242867 6:3.193161 7:3.385855 8:5.719146 9:8.615819 10:5.882066 11:2.357862 12:3.203150 13:6.397452 14:1.568774 15:1.568860 16:1.149415 17:1.566838 18:0.425340 19:4.223789 20:63835.582491 21:0.918966
-1 1:20.000000 2:219.000000 3:140.842993 4:0.140433 5:4.083556 6:5.635552 7:5.220253 8:5.518824 9:6.005734 10:5.820186 11:5.758145 12:4.390456 13:4.233783 14:1.557089 15:1.566068 16:1.415218 17:1.552361 18:0.174014 19:2.769206 20:97939.052293 21:0.841211
1 1:17.000000 2:251.000000 3:91.145355 4:0.161566 5:7.882430 6:5.068020 7:4.245402 8:4.063050 9:5.362114 10:3.144252 11:2.576733 12:3.964947 13:8.192296 14:1.381489 15:1.489369 16:1.182352 17:1.462916 18:0.496324 19:4.215264 20:27366.437921 21:0.889607
1 1:19.000000 2:236.000000 3:138.326854 4:0.225526 5:5.624457 6:4.279291 7:4.951106 8:5.133342 9:6.868011 10:4.555497 11:4.267759 12:5.067322 13:6.159437 14:1.470461 15:1.570362 16:0.872435 17:1.470027 18:0.799131 19:4.461298 20:41628.176076 21:0.935941
1 1:17.000000 2:237.000000 3:99.584162 4:0.222579 5:5.536562 6:5.148109 7:4.273225 8:5.076609 9:5.056491 10:4.674972 11:5.195412 12:4.915198 13:5.559123 14:1.518698 15:1.545728 16:1.150447 17:1.493629 18:0.497516 19:4.860575 20:8517.608447 21:0.951578
1 1:18.000000 2:246.000000 3:95.203054 4:0.160323 5:6.747511 6:6.188429 7:5.714816 8:5.229836 9:7.266196 10:3.921815 11:3.488387 12:3.283209 13:6.031347 14:1.397602 15:1.555092 16:1.244600 17:1.413306 18:0.483687 19:4.812942 20:8347.217334 21:0.944393
1 1:16.000000 2:201.000000 3:56.224091 4:0.072024 5:6.087671 6:4.340790 7:5.327514 8:5.075115 9:7.089230 10:3.921380 11:3.434691 12:4.508358 13:7.043071 14:1.378683 15:1.550963 16:0.829792 17:1.358850 18:0.952951 19:3.949532 20:9157.633481 21:0.883877
